Chargeback Date,Chargeback ID,Amount,Business Unit,Product,Reason Code,Status
2022-03-19,CB-1000401,416.47,Wholesale,Partner Resale,4837,Won
2022-03-20,CB-1000311,444.82,Enterprise,Managed Support,4870,Won
2022-03-20,CB-1000319,602.87,Enterprise,Managed Support,4863,Lost
2022-03-20,CB-1000379,206.94,Wholesale,Bulk Voice,4855,Lost
2022-03-20,CB-1000389,609.31,Wholesale,Bulk Voice,4870,Open
2022-03-20,CB-1000413,435.71,Wholesale,Partner Resale,7030,Open
2022-03-20,CB-1000420,234.31,Wholesale,IoT SIM,4863,Open
2022-03-21,CB-1000293,310.05,Enterprise,Cloud Services,4855,Lost
2022-03-21,CB-1000307,586.67,Enterprise,Managed Support,4871,Open
2022-03-21,CB-1000314,245.27,Enterprise,Managed Support,4871,Lost
2022-03-21,CB-1000331,397.96,Enterprise,Platform API,4870,Won
2022-03-21,CB-1000333,423.64,Enterprise,Platform API,4863,Lost
2022-03-21,CB-1000339,261.11,Consumer,Mobile Plans,4870,Lost
2022-03-21,CB-1000410,566.16,Wholesale,Partner Resale,4870,Open
2022-03-22,CB-1000302,375.82,Enterprise,Cloud Services,7030,Pending
2022-03-22,CB-1000317,337.75,Enterprise,Managed Support,4855,Won
2022-03-22,CB-1000376,195.27,Consumer,Device Protection,7030,Won
2022-03-22,CB-1000422,367.93,Wholesale,IoT SIM,4871,Pending
2022-03-22,CB-1000427,444.31,Wholesale,IoT SIM,4863,Lost
2022-03-23,CB-1000320,528.67,Enterprise,Managed Support,4870,Lost
2022-03-23,CB-1000343,309.38,Consumer,Mobile Plans,4870,Lost
2022-03-23,CB-1000358,210.75,Consumer,Streaming Add-on,4870,Lost
2022-03-23,CB-1000370,199.48,Consumer,Device Protection,4863,Won
2022-03-23,CB-1000384,207.32,Wholesale,Bulk Voice,4855,Lost
2022-03-23,CB-1000415,541.22,Wholesale,IoT SIM,4870,Won
2022-03-24,CB-1000313,423.79,Enterprise,Managed Support,4855,Lost
2022-03-24,CB-1000390,443.85,Wholesale,Bulk Voice,4855,Open
2022-03-24,CB-1000392,629.45,Wholesale,Bulk Voice,4870,Won
2022-03-25,CB-1000300,809.51,Enterprise,Cloud Services,7030,Lost
2022-03-25,CB-1000341,306.82,Consumer,Mobile Plans,4870,Lost
2022-03-25,CB-1000411,184.53,Wholesale,Partner Resale,4855,Pending
2022-03-26,CB-1000326,599.86,Enterprise,Platform API,4870,Won
2022-03-26,CB-1000329,390.43,Enterprise,Platform API,4870,Open
2022-03-26,CB-1000360,158.45,Consumer,Streaming Add-on,7030,Pending
2022-03-26,CB-1000374,146.45,Consumer,Device Protection,4837,Won
2022-03-26,CB-1000395,240.89,Wholesale,Bulk Voice,4870,Open
2022-03-26,CB-1000426,588.85,Wholesale,IoT SIM,4870,Lost
2022-03-27,CB-1000332,418.05,Enterprise,Platform API,4871,Won
2022-03-27,CB-1000348,327.32,Consumer,Mobile Plans,4837,Pending
2022-03-27,CB-1000362,257.83,Consumer,Streaming Add-on,4871,Open
2022-03-27,CB-1000381,259.90,Wholesale,Bulk Voice,4871,Won
2022-03-27,CB-1000419,280.42,Wholesale,IoT SIM,4863,Pending
2022-03-28,CB-1000306,948.62,Enterprise,Managed Support,7030,Won
2022-03-28,CB-1000325,791.55,Enterprise,Platform API,4837,Won
2022-03-28,CB-1000387,356.71,Wholesale,Bulk Voice,4871,Won
2022-03-29,CB-1000315,666.17,Enterprise,Managed Support,4863,Won
2022-03-29,CB-1000371,351.09,Consumer,Device Protection,7030,Lost
2022-03-29,CB-1000403,458.36,Wholesale,Partner Resale,4837,Won
2022-03-30,CB-1000327,462.37,Enterprise,Platform API,4855,Pending
2022-03-30,CB-1000375,132.31,Consumer,Device Protection,4871,Won
2022-03-30,CB-1000405,379.39,Wholesale,Partner Resale,4870,Pending
2022-03-31,CB-1000344,170.33,Consumer,Mobile Plans,4863,Won
2022-03-31,CB-1000366,136.90,Consumer,Device Protection,4837,Open
2022-03-31,CB-1000367,329.49,Consumer,Device Protection,7030,Won
2022-03-31,CB-1000409,510.14,Wholesale,Partner Resale,7030,Pending
2022-04-01,CB-1000431,565.25,Enterprise,Cloud Services,4870,Won
2022-04-01,CB-1000479,468.90,Enterprise,Platform API,4870,Lost
2022-04-01,CB-1000484,198.30,Consumer,Mobile Plans,4863,Lost
2022-04-01,CB-1000512,180.32,Consumer,Streaming Add-on,7030,Won
2022-04-02,CB-1000519,179.16,Consumer,Device Protection,4855,Pending
2022-04-02,CB-1000540,235.77,Wholesale,Bulk Voice,4870,Won
2022-04-03,CB-1000551,287.40,Wholesale,Partner Resale,4863,Won
2022-04-03,CB-1000573,283.62,Wholesale,IoT SIM,4871,Pending
2022-04-04,CB-1000429,224.74,Enterprise,Cloud Services,4871,Open
2022-04-04,CB-1000437,601.96,Enterprise,Cloud Services,4855,Lost
2022-04-04,CB-1000464,734.55,Enterprise,Managed Support,4870,Won
2022-04-04,CB-1000465,713.96,Enterprise,Managed Support,4863,Pending
2022-04-04,CB-1000467,531.97,Enterprise,Managed Support,4871,Won
2022-04-04,CB-1000534,694.63,Wholesale,Bulk Voice,7030,Lost
2022-04-04,CB-1000563,251.30,Wholesale,IoT SIM,4870,Won
2022-04-04,CB-1000564,393.45,Wholesale,IoT SIM,4863,Lost
2022-04-05,CB-1000527,239.75,Consumer,Device Protection,4863,Pending
2022-04-05,CB-1000557,152.68,Wholesale,Partner Resale,4871,Won
2022-04-06,CB-1000446,402.19,Enterprise,Cloud Services,7030,Open
2022-04-06,CB-1000469,433.87,Enterprise,Platform API,4871,Won
2022-04-06,CB-1000533,280.45,Wholesale,Bulk Voice,4863,Won
2022-04-06,CB-1000548,342.04,Wholesale,Partner Resale,4837,Won
2022-04-07,CB-1000435,331.10,Enterprise,Cloud Services,4871,Won
2022-04-07,CB-1000461,599.91,Enterprise,Managed Support,4863,Open
2022-04-08,CB-1000490,228.64,Consumer,Mobile Plans,4855,Pending
2022-04-08,CB-1000522,148.22,Consumer,Device Protection,4870,Won
2022-04-08,CB-1000545,515.06,Wholesale,Bulk Voice,4870,Lost
2022-04-09,CB-1000449,680.45,Enterprise,Cloud Services,4863,Won
2022-04-09,CB-1000477,429.73,Enterprise,Platform API,7030,Lost
2022-04-09,CB-1000502,285.23,Consumer,Streaming Add-on,4855,Pending
2022-04-10,CB-1000462,533.83,Enterprise,Managed Support,4870,Won
2022-04-10,CB-1000478,542.23,Enterprise,Platform API,4863,Lost
2022-04-10,CB-1000485,397.68,Consumer,Mobile Plans,7030,Lost
2022-04-10,CB-1000521,260.19,Consumer,Device Protection,4870,Lost
2022-04-11,CB-1000434,300.74,Enterprise,Cloud Services,4837,Won
2022-04-11,CB-1000452,469.20,Enterprise,Managed Support,4855,Won
2022-04-11,CB-1000457,256.69,Enterprise,Managed Support,4855,Open
2022-04-11,CB-1000468,559.18,Enterprise,Managed Support,4837,Lost
2022-04-11,CB-1000504,248.31,Consumer,Streaming Add-on,4837,Open
2022-04-11,CB-1000517,99.95,Consumer,Device Protection,4871,Lost
2022-04-11,CB-1000523,306.66,Consumer,Device Protection,4837,Open
2022-04-11,CB-1000526,156.62,Consumer,Device Protection,7030,Pending
2022-04-11,CB-1000542,424.98,Wholesale,Bulk Voice,4863,Lost
2022-04-11,CB-1000552,348.96,Wholesale,Partner Resale,4871,Lost
2022-04-11,CB-1000560,263.82,Wholesale,Partner Resale,4871,Won
2022-04-11,CB-1000571,344.39,Wholesale,IoT SIM,4837,Lost
2022-04-12,CB-1000447,483.37,Enterprise,Cloud Services,7030,Lost
2022-04-12,CB-1000472,474.86,Enterprise,Platform API,4871,Lost
2022-04-12,CB-1000474,345.23,Enterprise,Platform API,4870,Lost
2022-04-12,CB-1000487,255.48,Consumer,Mobile Plans,4837,Lost
2022-04-12,CB-1000518,193.66,Consumer,Device Protection,4855,Won
2022-04-12,CB-1000541,360.57,Wholesale,Bulk Voice,4870,Pending
2022-04-12,CB-1000546,259.80,Wholesale,Bulk Voice,4863,Won
2022-04-12,CB-1000565,265.70,Wholesale,IoT SIM,4855,Lost
2022-04-13,CB-1000444,445.36,Enterprise,Cloud Services,4855,Lost
2022-04-13,CB-1000448,644.22,Enterprise,Cloud Services,4855,Won
2022-04-13,CB-1000459,594.93,Enterprise,Managed Support,7030,Lost
2022-04-13,CB-1000482,935.59,Enterprise,Platform API,7030,Pending
2022-04-13,CB-1000537,219.88,Wholesale,Bulk Voice,4855,Won
2022-04-13,CB-1000555,385.51,Wholesale,Partner Resale,4871,Won
2022-04-13,CB-1000556,230.95,Wholesale,Partner Resale,4855,Lost
2022-04-13,CB-1000558,253.64,Wholesale,Partner Resale,4855,Won
2022-04-14,CB-1000445,521.13,Enterprise,Cloud Services,7030,Lost
2022-04-14,CB-1000455,843.70,Enterprise,Managed Support,4870,Won
2022-04-14,CB-1000471,452.06,Enterprise,Platform API,4863,Won
2022-04-14,CB-1000491,343.29,Consumer,Mobile Plans,4870,Lost
2022-04-14,CB-1000511,147.07,Consumer,Streaming Add-on,4837,Lost
2022-04-14,CB-1000535,487.88,Wholesale,Bulk Voice,4870,Lost
2022-04-14,CB-1000566,430.69,Wholesale,IoT SIM,4871,Lost
2022-04-14,CB-1000569,411.05,Wholesale,IoT SIM,4863,Lost
2022-04-15,CB-1000456,584.97,Enterprise,Managed Support,4871,Lost
2022-04-15,CB-1000495,372.06,Consumer,Mobile Plans,7030,Won
2022-04-15,CB-1000500,362.36,Consumer,Mobile Plans,4870,Lost
2022-04-16,CB-1000520,408.85,Consumer,Device Protection,7030,Won
2022-04-16,CB-1000528,307.16,Consumer,Device Protection,4870,Won
2022-04-17,CB-1000433,260.41,Enterprise,Cloud Services,4871,Pending
2022-04-17,CB-1000436,555.70,Enterprise,Cloud Services,4871,Lost
2022-04-17,CB-1000509,228.14,Consumer,Streaming Add-on,4855,Won
2022-04-17,CB-1000524,178.11,Consumer,Device Protection,4871,Open
2022-04-18,CB-1000430,469.90,Enterprise,Cloud Services,4855,Open
2022-04-18,CB-1000439,679.85,Enterprise,Cloud Services,4870,Won
2022-04-18,CB-1000440,613.88,Enterprise,Cloud Services,4870,Won
2022-04-18,CB-1000503,203.67,Consumer,Streaming Add-on,4837,Lost
2022-04-18,CB-1000506,151.46,Consumer,Streaming Add-on,4855,Won
2022-04-18,CB-1000538,583.41,Wholesale,Bulk Voice,4870,Lost
2022-04-18,CB-1000562,600.19,Wholesale,IoT SIM,7030,Open
2022-04-19,CB-1000441,700.70,Enterprise,Cloud Services,4863,Won
2022-04-19,CB-1000453,320.21,Enterprise,Managed Support,4870,Won
2022-04-19,CB-1000492,196.81,Consumer,Mobile Plans,4871,Lost
2022-04-19,CB-1000494,197.37,Consumer,Mobile Plans,4870,Open
2022-04-19,CB-1000505,177.63,Consumer,Streaming Add-on,7030,Lost
2022-04-19,CB-1000529,196.35,Wholesale,Bulk Voice,4871,Won
2022-04-19,CB-1000559,365.96,Wholesale,Partner Resale,4837,Won
2022-04-19,CB-1000567,215.36,Wholesale,IoT SIM,4870,Lost
2022-04-20,CB-1000442,351.03,Enterprise,Cloud Services,4863,Lost
2022-04-20,CB-1000539,578.81,Wholesale,Bulk Voice,4837,Lost
2022-04-21,CB-1000489,246.69,Consumer,Mobile Plans,4855,Lost
2022-04-21,CB-1000499,209.14,Consumer,Mobile Plans,4855,Won
2022-04-21,CB-1000514,194.72,Consumer,Device Protection,4871,Lost
2022-04-21,CB-1000515,341.09,Consumer,Device Protection,7030,Pending
2022-04-21,CB-1000530,537.48,Wholesale,Bulk Voice,4837,Open
2022-04-21,CB-1000570,456.43,Wholesale,IoT SIM,4837,Lost
2022-04-22,CB-1000450,347.86,Enterprise,Managed Support,7030,Won
2022-04-22,CB-1000458,642.43,Enterprise,Managed Support,4855,Pending
2022-04-22,CB-1000466,358.42,Enterprise,Managed Support,4837,Open
2022-04-22,CB-1000480,820.41,Enterprise,Platform API,7030,Lost
2022-04-22,CB-1000543,238.72,Wholesale,Bulk Voice,4871,Open
2022-04-22,CB-1000544,176.00,Wholesale,Bulk Voice,4855,Pending
2022-04-23,CB-1000438,402.68,Enterprise,Cloud Services,4855,Lost
2022-04-23,CB-1000470,435.62,Enterprise,Platform API,4837,Won
2022-04-23,CB-1000476,844.03,Enterprise,Platform API,4870,Lost
2022-04-23,CB-1000498,227.47,Consumer,Mobile Plans,4837,Pending
2022-04-23,CB-1000532,537.60,Wholesale,Bulk Voice,7030,Won
2022-04-23,CB-1000554,398.20,Wholesale,Partner Resale,4870,Won
2022-04-24,CB-1000496,193.93,Consumer,Mobile Plans,7030,Lost
2022-04-24,CB-1000513,160.19,Consumer,Device Protection,4870,Pending
2022-04-24,CB-1000516,182.34,Consumer,Device Protection,4837,Pending
2022-04-24,CB-1000525,165.29,Consumer,Device Protection,4855,Won
2022-04-25,CB-1000432,856.72,Enterprise,Cloud Services,4870,Lost
2022-04-25,CB-1000463,574.06,Enterprise,Managed Support,4837,Won
2022-04-25,CB-1000501,399.06,Consumer,Streaming Add-on,7030,Won
2022-04-25,CB-1000510,247.46,Consumer,Streaming Add-on,7030,Lost
2022-04-26,CB-1000473,909.35,Enterprise,Platform API,7030,Lost
2022-04-26,CB-1000475,293.09,Enterprise,Platform API,4837,Won
2022-04-26,CB-1000483,296.33,Consumer,Mobile Plans,4837,Lost
2022-04-26,CB-1000553,297.37,Wholesale,Partner Resale,4837,Open
2022-04-26,CB-1000568,320.74,Wholesale,IoT SIM,7030,Open
2022-04-27,CB-1000488,231.95,Consumer,Mobile Plans,4863,Lost
2022-04-27,CB-1000493,195.70,Consumer,Mobile Plans,4837,Lost
2022-04-27,CB-1000507,357.17,Consumer,Streaming Add-on,7030,Lost
2022-04-27,CB-1000531,543.05,Wholesale,Bulk Voice,4837,Lost
2022-04-27,CB-1000547,310.99,Wholesale,Partner Resale,4870,Lost
2022-04-27,CB-1000550,398.97,Wholesale,Partner Resale,4871,Open
2022-04-27,CB-1000561,321.26,Wholesale,Partner Resale,7030,Won
2022-04-28,CB-1000451,588.37,Enterprise,Managed Support,4871,Lost
2022-04-28,CB-1000481,581.99,Enterprise,Platform API,4863,Won
2022-04-28,CB-1000508,250.03,Consumer,Streaming Add-on,4871,Won
2022-04-28,CB-1000572,333.71,Wholesale,IoT SIM,4837,Pending
2022-04-29,CB-1000454,590.43,Enterprise,Managed Support,7030,Pending
2022-04-29,CB-1000460,586.81,Enterprise,Managed Support,4871,Lost
2022-04-29,CB-1000486,179.89,Consumer,Mobile Plans,7030,Won
2022-04-29,CB-1000497,158.22,Consumer,Mobile Plans,4870,Lost
2022-04-29,CB-1000536,424.93,Wholesale,Bulk Voice,4837,Won
2022-04-29,CB-1000549,251.27,Wholesale,Partner Resale,4863,Won
2022-04-30,CB-1000443,950.61,Enterprise,Cloud Services,7030,Lost
2022-05-01,CB-1000611,523.92,Enterprise,Managed Support,4871,Won
2022-05-01,CB-1000663,409.95,Consumer,Streaming Add-on,7030,Pending
2022-05-02,CB-1000608,560.43,Enterprise,Managed Support,4837,Lost
2022-05-02,CB-1000675,168.49,Consumer,Device Protection,4855,Won
2022-05-02,CB-1000677,156.87,Consumer,Device Protection,4855,Won
2022-05-02,CB-1000680,143.80,Consumer,Device Protection,4871,Lost
2022-05-03,CB-1000578,607.93,Enterprise,Cloud Services,4837,Won
2022-05-03,CB-1000580,641.29,Enterprise,Cloud Services,4837,Lost
2022-05-03,CB-1000590,280.39,Enterprise,Cloud Services,4855,Pending
2022-05-03,CB-1000626,485.10,Enterprise,Platform API,4863,Pending
2022-05-03,CB-1000647,193.39,Consumer,Mobile Plans,4855,Won
2022-05-03,CB-1000683,279.00,Consumer,Device Protection,4855,Pending
2022-05-04,CB-1000617,587.12,Enterprise,Managed Support,4855,Won
2022-05-04,CB-1000623,560.98,Enterprise,Platform API,4870,Lost
2022-05-04,CB-1000651,251.49,Consumer,Mobile Plans,4855,Lost
2022-05-04,CB-1000661,154.26,Consumer,Streaming Add-on,4871,Lost
2022-05-04,CB-1000666,143.88,Consumer,Streaming Add-on,4837,Won
2022-05-04,CB-1000668,131.54,Consumer,Device Protection,4855,Lost
2022-05-05,CB-1000579,444.80,Enterprise,Cloud Services,4870,Lost
2022-05-05,CB-1000587,638.19,Enterprise,Cloud Services,4837,Won
2022-05-05,CB-1000606,242.62,Enterprise,Managed Support,4855,Pending
2022-05-05,CB-1000630,363.26,Enterprise,Platform API,4871,Won
2022-05-05,CB-1000631,802.01,Enterprise,Platform API,4870,Won
2022-05-05,CB-1000700,391.84,Wholesale,Bulk Voice,4837,Lost
2022-05-06,CB-1000625,529.99,Enterprise,Platform API,4871,Open
2022-05-07,CB-1000577,543.50,Enterprise,Cloud Services,4855,Won
2022-05-07,CB-1000588,284.12,Enterprise,Cloud Services,4855,Lost
2022-05-07,CB-1000592,210.98,Enterprise,Cloud Services,4871,Lost
2022-05-08,CB-1000653,172.55,Consumer,Mobile Plans,4871,Lost
2022-05-08,CB-1000660,171.86,Consumer,Streaming Add-on,4863,Lost
2022-05-08,CB-1000674,195.74,Consumer,Device Protection,4870,Won
2022-05-08,CB-1000676,362.36,Consumer,Device Protection,7030,Won
2022-05-08,CB-1000707,271.96,Wholesale,Partner Resale,4863,Won
2022-05-09,CB-1000598,621.14,Enterprise,Managed Support,4855,Lost
2022-05-09,CB-1000600,426.46,Enterprise,Managed Support,7030,Lost
2022-05-09,CB-1000610,378.92,Enterprise,Managed Support,4863,Lost
2022-05-09,CB-1000643,155.91,Consumer,Mobile Plans,7030,Won
2022-05-09,CB-1000692,366.87,Wholesale,Bulk Voice,7030,Pending
2022-05-09,CB-1000698,282.91,Wholesale,Bulk Voice,4870,Open
2022-05-09,CB-1000712,207.80,Wholesale,Partner Resale,4837,Pending
2022-05-09,CB-1000721,213.94,Wholesale,IoT SIM,4871,Won
2022-05-10,CB-1000596,318.88,Enterprise,Cloud Services,4870,Pending
2022-05-10,CB-1000605,389.98,Enterprise,Managed Support,4870,Open
2022-05-10,CB-1000714,404.95,Wholesale,Partner Resale,4871,Pending
2022-05-11,CB-1000593,481.11,Enterprise,Cloud Services,4871,Open
2022-05-11,CB-1000637,285.96,Consumer,Mobile Plans,7030,Pending
2022-05-11,CB-1000684,291.05,Wholesale,Bulk Voice,4855,Pending
2022-05-12,CB-1000584,497.84,Enterprise,Cloud Services,4871,Pending
2022-05-12,CB-1000662,294.18,Consumer,Streaming Add-on,4870,Won
2022-05-12,CB-1000688,448.52,Wholesale,Bulk Voice,4863,Won
2022-05-13,CB-1000594,523.14,Enterprise,Cloud Services,4870,Won
2022-05-13,CB-1000604,356.27,Enterprise,Managed Support,4871,Lost
2022-05-13,CB-1000615,544.26,Enterprise,Managed Support,4837,Lost
2022-05-13,CB-1000619,601.82,Enterprise,Managed Support,4837,Won
2022-05-13,CB-1000620,830.34,Enterprise,Platform API,4870,Won
2022-05-13,CB-1000638,265.03,Consumer,Mobile Plans,7030,Lost
2022-05-13,CB-1000665,149.75,Consumer,Streaming Add-on,4870,Lost
2022-05-13,CB-1000667,121.73,Consumer,Device Protection,4863,Lost
2022-05-13,CB-1000682,423.23,Consumer,Device Protection,7030,Won
2022-05-13,CB-1000716,433.99,Wholesale,Partner Resale,4863,Lost
2022-05-14,CB-1000659,213.64,Consumer,Streaming Add-on,4870,Won
2022-05-14,CB-1000678,365.68,Consumer,Device Protection,7030,Lost
2022-05-14,CB-1000715,518.52,Wholesale,Partner Resale,4863,Lost
2022-05-15,CB-1000581,570.71,Enterprise,Cloud Services,4870,Open
2022-05-15,CB-1000633,277.61,Consumer,Mobile Plans,4837,Won
2022-05-15,CB-1000635,416.57,Consumer,Mobile Plans,7030,Lost
2022-05-15,CB-1000639,126.64,Consumer,Mobile Plans,4855,Pending
2022-05-15,CB-1000699,620.68,Wholesale,Bulk Voice,4870,Pending
2022-05-16,CB-1000612,287.63,Enterprise,Managed Support,4855,Won
2022-05-16,CB-1000624,251.12,Enterprise,Platform API,4863,Lost
2022-05-16,CB-1000646,201.31,Consumer,Mobile Plans,7030,Pending
2022-05-16,CB-1000723,463.54,Wholesale,IoT SIM,7030,Won
2022-05-17,CB-1000621,346.33,Enterprise,Platform API,4863,Lost
2022-05-17,CB-1000673,310.13,Consumer,Device Protection,4870,Lost
2022-05-17,CB-1000681,233.60,Consumer,Device Protection,4863,Lost
2022-05-18,CB-1000575,635.77,Enterprise,Cloud Services,4863,Lost
2022-05-18,CB-1000622,618.45,Enterprise,Platform API,4870,Open
2022-05-18,CB-1000628,541.72,Enterprise,Platform API,4837,Lost
2022-05-18,CB-1000648,193.88,Consumer,Mobile Plans,4871,Won
2022-05-18,CB-1000686,390.19,Wholesale,Bulk Voice,4863,Won
2022-05-18,CB-1000697,298.34,Wholesale,Bulk Voice,4871,Won
2022-05-18,CB-1000702,277.92,Wholesale,Bulk Voice,7030,Lost
2022-05-18,CB-1000717,380.01,Wholesale,Partner Resale,4870,Open
2022-05-19,CB-1000614,499.59,Enterprise,Managed Support,4837,Pending
2022-05-19,CB-1000649,229.26,Consumer,Mobile Plans,4855,Lost
2022-05-19,CB-1000718,214.00,Wholesale,IoT SIM,4870,Pending
2022-05-20,CB-1000650,151.38,Consumer,Mobile Plans,4870,Pending
2022-05-20,CB-1000652,178.01,Consumer,Mobile Plans,4863,Won
2022-05-20,CB-1000669,160.48,Consumer,Device Protection,7030,Lost
2022-05-20,CB-1000687,193.61,Wholesale,Bulk Voice,4871,Won
2022-05-20,CB-1000695,476.61,Wholesale,Bulk Voice,7030,Won
2022-05-20,CB-1000720,208.49,Wholesale,IoT SIM,4871,Won
2022-05-21,CB-1000582,699.66,Enterprise,Cloud Services,7030,Pending
2022-05-21,CB-1000595,768.65,Enterprise,Cloud Services,7030,Won
2022-05-21,CB-1000599,411.82,Enterprise,Managed Support,4871,Won
2022-05-21,CB-1000657,326.03,Consumer,Streaming Add-on,7030,Lost
2022-05-21,CB-1000664,255.46,Consumer,Streaming Add-on,4837,Lost
2022-05-21,CB-1000710,672.75,Wholesale,Partner Resale,7030,Open
2022-05-21,CB-1000713,425.26,Wholesale,Partner Resale,4837,Won
2022-05-22,CB-1000589,588.67,Enterprise,Cloud Services,7030,Won
2022-05-22,CB-1000701,184.39,Wholesale,Bulk Voice,4855,Lost
2022-05-22,CB-1000704,470.38,Wholesale,Partner Resale,4855,Won
2022-05-22,CB-1000708,700.58,Wholesale,Partner Resale,7030,Won
2022-05-22,CB-1000724,251.65,Wholesale,IoT SIM,7030,Pending
2022-05-23,CB-1000602,690.16,Enterprise,Managed Support,4863,Lost
2022-05-23,CB-1000640,197.25,Consumer,Mobile Plans,7030,Lost
2022-05-23,CB-1000655,229.90,Consumer,Streaming Add-on,7030,Won
2022-05-23,CB-1000725,503.92,Wholesale,IoT SIM,4870,Pending
2022-05-23,CB-1000727,437.33,Wholesale,IoT SIM,7030,Won
2022-05-24,CB-1000574,500.52,Enterprise,Cloud Services,4855,Lost
2022-05-24,CB-1000597,404.92,Enterprise,Managed Support,4870,Lost
2022-05-24,CB-1000607,581.86,Enterprise,Managed Support,4863,Won
2022-05-24,CB-1000609,589.68,Enterprise,Managed Support,4871,Lost
2022-05-24,CB-1000645,257.90,Consumer,Mobile Plans,4870,Won
2022-05-24,CB-1000654,151.44,Consumer,Streaming Add-on,4870,Lost
2022-05-24,CB-1000656,249.89,Consumer,Streaming Add-on,4871,Lost
2022-05-24,CB-1000691,573.60,Wholesale,Bulk Voice,7030,Pending
2022-05-24,CB-1000726,441.44,Wholesale,IoT SIM,7030,Lost
2022-05-25,CB-1000583,406.71,Enterprise,Cloud Services,4855,Won
2022-05-25,CB-1000618,500.72,Enterprise,Managed Support,4870,Open
2022-05-25,CB-1000690,422.32,Wholesale,Bulk Voice,4871,Won
2022-05-25,CB-1000696,398.45,Wholesale,Bulk Voice,4855,Pending
2022-05-25,CB-1000703,324.65,Wholesale,Bulk Voice,4855,Open
2022-05-25,CB-1000706,290.56,Wholesale,Partner Resale,4863,Won
2022-05-26,CB-1000576,373.47,Enterprise,Cloud Services,7030,Won
2022-05-26,CB-1000601,453.95,Enterprise,Managed Support,4855,Won
2022-05-26,CB-1000627,268.66,Enterprise,Platform API,4871,Won
2022-05-26,CB-1000641,169.27,Consumer,Mobile Plans,4855,Lost
2022-05-26,CB-1000671,270.87,Consumer,Device Protection,4837,Won
2022-05-27,CB-1000586,693.28,Enterprise,Cloud Services,7030,Lost
2022-05-27,CB-1000591,605.64,Enterprise,Cloud Services,4855,Won
2022-05-27,CB-1000613,578.16,Enterprise,Managed Support,4863,Won
2022-05-27,CB-1000616,315.44,Enterprise,Managed Support,4855,Pending
2022-05-27,CB-1000722,311.17,Wholesale,IoT SIM,4870,Open
2022-05-28,CB-1000603,395.80,Enterprise,Managed Support,4837,Pending
2022-05-28,CB-1000629,905.42,Enterprise,Platform API,7030,Open
2022-05-28,CB-1000634,193.22,Consumer,Mobile Plans,4855,Lost
2022-05-28,CB-1000636,177.10,Consumer,Mobile Plans,4863,Lost
